Id,Ref.,Base price,Price Level,PriceLevelUnitPriceHT,PriceLevelUnitPriceTTC,MinPriceLevelUnitPriceHT,MinPriceLevelUnitPriceTTC,PriceLevelVATRate,Creation date,
1118,409B,HT,6,10.50000000,10.50000000,0.00000000,0.00000000,0.000,2023-08-21 15:36:03,
1119,412B,HT,1,0.00000000,0.00000000,0.00000000,0.00000000,0.000,2023-08-21 16:35:18,
1119,412B,HT,1,9.50000000,9.50000000,0.00000000,0.00000000,0.000,2023-08-21 16:35:48,
1119,412B,HT,2,9.50000000,9.50000000,0.00000000,0.00000000,0.000,2023-08-21 16:35:48,
1119,412B,HT,3,9.50000000,9.50000000,0.00000000,0.00000000,0.000,2023-08-21 16:35:48,
1119,412B,HT,4,11.70000000,11.70000000,0.00000000,0.00000000,0.000,2023-08-21 16:35:48,
1119,412B,HT,5,8.75000000,8.75000000,0.00000000,0.00000000,0.000,2023-08-21 16:35:48,
1119,412B,HT,6,10.50000000,10.50000000,0.00000000,0.00000000,0.000,2023-08-21 16:35:48,
1120,415B,HT,1,0.00000000,0.00000000,0.00000000,0.00000000,0.000,2023-08-21 16:39:17,
1120,415B,HT,1,9.50000000,9.50000000,0.00000000,0.00000000,0.000,2023-08-21 16:40:15,
1120,415B,HT,2,9.50000000,9.50000000,0.00000000,0.00000000,0.000,2023-08-21 16:40:15,
1120,415B,HT,3,9.50000000,9.50000000,0.00000000,0.00000000,0.000,2023-08-21 16:40:15,
1120,415B,HT,4,11.70000000,11.70000000,0.00000000,0.00000000,0.000,2023-08-21 16:40:15,
1120,415B,HT,5,8.75000000,8.75000000,0.00000000,0.00000000,0.000,2023-08-21 16:40:15,
1120,415B,HT,6,10.50000000,10.50000000,0.00000000,0.00000000,0.000,2023-08-21 16:40:15,
1121,427B,HT,1,0.00000000,0.00000000,0.00000000,0.00000000,0.000,2023-08-21 16:41:17,
1121,427B,HT,1,9.50000000,9.50000000,0.00000000,0.00000000,0.000,2023-08-21 16:44:13,
1121,427B,HT,2,9.50000000,9.50000000,0.00000000,0.00000000,0.000,2023-08-21 16:44:13,
1121,427B,HT,3,9.50000000,9.50000000,0.00000000,0.00000000,0.000,2023-08-21 16:44:13,
